Name,ArtifactIdentifier,GenerationName,PrevGenArtifactIdentifier,PrevGenName,RootArtifactIdentifier,CountOfAKAs,PrevGenCountOfAKAs,ChangeInAKAs,TrialArtifact,ExpTransformerIsSyntaxFree,Trial
10783:10783-Analysis-Locked,10783,104-To Do App-Generation-1,,,10783,0.000,,0.000,1020-LOCKED-104-To Do App-Generation-1--5017-LOCKED-Write a 1 paragraph -2024-08-03-10783-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10783:10789-Analysis-Locked,10789,104-To Do App-Generation-2,10783,104-To Do App-Generation-1,10783,0.000,0.000,0.000,1021-LOCKED-104-To Do App-Generation-2--5018-LOCKED-Add assigned to attr-2024-08-03-10789-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10783:10803-Analysis-Locked,10803,104-To Do App-Generation-3,10789,104-To Do App-Generation-2,10783,0.000,0.000,0.000,1022-LOCKED-104-To Do App-Generation-3--5020-LOCKED-Add the notion of du-2024-08-03-10803-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10783:10810-Analysis-Locked,10810,104-To Do App-Generation-4,10803,104-To Do App-Generation-3,10783,0.000,0.000,0.000,1027-LOCKED-104-To Do App-Generation-4--5022-LOCKED-Remove employee from-2024-08-03-10810-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10783:10823-Analysis-Locked,10823,104-To Do App-Generation-5,10810,104-To Do App-Generation-4,10783,0.000,0.000,0.000,1038-LOCKED-104-To Do App-Generation-5--5029-LOCKED-Please write this in-2024-08-03-10823-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10783:10831-Analysis-Locked,10831,104-To Do App-Generation-6,10823,104-To Do App-Generation-5,10783,0.000,0.000,0.000,1039-LOCKED-104-To Do App-Generation-6--5030-LOCKED-Infer as much detail-2024-08-03-10831-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10841:10841-Analysis-Locked,10841,104-To Do App-Generation-1,,,10841,4.000,,4.000,1020-LOCKED-104-To Do App-Generation-1--5017-LOCKED-Write a 1 paragraph -2024-08-04-10841-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10841:10842-Analysis-Locked,10842,104-To Do App-Generation-2,10841,104-To Do App-Generation-1,10841,5.000,4.000,1.000,1021-LOCKED-104-To Do App-Generation-2--5018-LOCKED-Add assigned to attr-2024-08-04-10842-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10841:10843-Analysis-Locked,10843,104-To Do App-Generation-3,10842,104-To Do App-Generation-2,10841,3.000,5.000,2.000,1022-LOCKED-104-To Do App-Generation-3--5020-LOCKED-Add the notion of du-2024-08-04-10843-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10841:10844-Analysis-Locked,10844,104-To Do App-Generation-4,10843,104-To Do App-Generation-3,10841,5.000,3.000,2.000,1027-LOCKED-104-To Do App-Generation-4--5022-LOCKED-Remove employee from-2024-08-04-10844-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10841:10845-Analysis-Locked,10845,104-To Do App-Generation-5,10844,104-To Do App-Generation-4,10841,2.000,5.000,3.000,1038-LOCKED-104-To Do App-Generation-5--5029-LOCKED-Please write this in-2024-08-04-10845-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10841:10846-Analysis-Locked,10846,104-To Do App-Generation-6,10845,104-To Do App-Generation-5,10841,3.000,2.000,1.000,1039-LOCKED-104-To Do App-Generation-6--5030-LOCKED-Infer as much detail-2024-08-04-10846-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10879:10879-Analysis-Locked,10879,104-To Do App-Generation-1,10879,104-To Do App-Generation-1,10879,0.000,0.000,0.000,1020-LOCKED-104-To Do App-Generation-1--5017-LOCKED-Write a 1 paragraph -2024-08-04-10879-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10879:10880-Analysis-Locked,10880,104-To Do App-Generation-2,10880,104-To Do App-Generation-2,10879,0.000,0.000,0.000,1021-LOCKED-104-To Do App-Generation-2--5018-LOCKED-Add assigned to attr-2024-08-04-10880-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10879:10881-Analysis-Locked,10881,104-To Do App-Generation-3,10881,104-To Do App-Generation-3,10879,0.000,0.000,0.000,1022-LOCKED-104-To Do App-Generation-3--5020-LOCKED-Add the notion of du-2024-08-04-10881-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10879:10882-Analysis-Locked,10882,104-To Do App-Generation-4,10882,104-To Do App-Generation-4,10879,0.000,0.000,0.000,1027-LOCKED-104-To Do App-Generation-4--5022-LOCKED-Remove employee from-2024-08-04-10882-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10879:10883-Analysis-Locked,10883,104-To Do App-Generation-5,10883,104-To Do App-Generation-5,10879,0.000,0.000,0.000,1038-LOCKED-104-To Do App-Generation-5--5029-LOCKED-Please write this in-2024-08-04-10883-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10879:10884-Analysis-Locked,10884,104-To Do App-Generation-6,,,10879,2.000,,2.000,1039-LOCKED-104-To Do App-Generation-6--5030-LOCKED-Infer as much detail-2024-08-04-10884-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10891:10891-Analysis-Locked,10891,104-To Do App-Generation-1,,,10891,3.000,,3.000,1020-LOCKED-104-To Do App-Generation-1--5017-LOCKED-Write a 1 paragraph -2024-08-04-10891-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10891:10892-Analysis-Locked,10892,104-To Do App-Generation-2,10891,104-To Do App-Generation-1,10891,5.000,3.000,2.000,1021-LOCKED-104-To Do App-Generation-2--5018-LOCKED-Add assigned to attr-2024-08-04-10892-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10891:10893-Analysis-Locked,10893,104-To Do App-Generation-3,10892,104-To Do App-Generation-2,10891,4.000,5.000,1.000,1022-LOCKED-104-To Do App-Generation-3--5020-LOCKED-Add the notion of du-2024-08-04-10893-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10891:10894-Analysis-Locked,10894,104-To Do App-Generation-4,10893,104-To Do App-Generation-3,10891,3.000,4.000,1.000,1027-LOCKED-104-To Do App-Generation-4--5022-LOCKED-Remove employee from-2024-08-04-10894-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10891:10895-Analysis-Locked,10895,104-To Do App-Generation-5,10894,104-To Do App-Generation-4,10891,0.000,3.000,3.000,1038-LOCKED-104-To Do App-Generation-5--5029-LOCKED-Please write this in-2024-08-04-10895-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10891:10896-Analysis-Locked,10896,104-To Do App-Generation-6,10895,104-To Do App-Generation-5,10891,0.000,0.000,0.000,1039-LOCKED-104-To Do App-Generation-6--5030-LOCKED-Infer as much detail-2024-08-04-10896-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10903:10903-Analysis-Locked,10903,104-To Do App-Generation-1,,,10903,0.000,,0.000,1020-LOCKED-104-To Do App-Generation-1--5017-LOCKED-Write a 1 paragraph -2024-08-04-10903-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10903:10904-Analysis-Locked,10904,104-To Do App-Generation-2,10903,104-To Do App-Generation-1,10903,0.000,0.000,0.000,1021-LOCKED-104-To Do App-Generation-2--5018-LOCKED-Add assigned to attr-2024-08-04-10904-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10903:10905-Analysis-Locked,10905,104-To Do App-Generation-3,10904,104-To Do App-Generation-2,10903,0.000,0.000,0.000,1022-LOCKED-104-To Do App-Generation-3--5020-LOCKED-Add the notion of du-2024-08-04-10905-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10903:10906-Analysis-Locked,10906,104-To Do App-Generation-4,10905,104-To Do App-Generation-3,10903,0.000,0.000,0.000,1027-LOCKED-104-To Do App-Generation-4--5022-LOCKED-Remove employee from-2024-08-04-10906-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10903:10907-Analysis-Locked,10907,104-To Do App-Generation-5,10906,104-To Do App-Generation-4,10903,1.000,0.000,1.000,1038-LOCKED-104-To Do App-Generation-5--5029-LOCKED-Please write this in-2024-08-04-10907-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10903:10908-Analysis-Locked,10908,104-To Do App-Generation-6,10907,104-To Do App-Generation-5,10903,1.000,1.000,0.000,1039-LOCKED-104-To Do App-Generation-6--5030-LOCKED-Infer as much detail-2024-08-04-10908-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10915:10915-Analysis-Locked,10915,104-To Do App-Generation-1,,,10915,4.000,,4.000,1020-LOCKED-104-To Do App-Generation-1--5017-LOCKED-Write a 1 paragraph -2024-08-04-10915-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10915:10916-Analysis-Locked,10916,104-To Do App-Generation-2,10915,104-To Do App-Generation-1,10915,2.000,4.000,2.000,1021-LOCKED-104-To Do App-Generation-2--5018-LOCKED-Add assigned to attr-2024-08-04-10916-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10915:10917-Analysis-Locked,10917,104-To Do App-Generation-3,10916,104-To Do App-Generation-2,10915,2.000,2.000,0.000,1022-LOCKED-104-To Do App-Generation-3--5020-LOCKED-Add the notion of du-2024-08-04-10917-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10915:10918-Analysis-Locked,10918,104-To Do App-Generation-4,10917,104-To Do App-Generation-3,10915,4.000,2.000,2.000,1027-LOCKED-104-To Do App-Generation-4--5022-LOCKED-Remove employee from-2024-08-04-10918-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10915:10919-Analysis-Locked,10919,104-To Do App-Generation-5,10918,104-To Do App-Generation-4,10915,1.000,4.000,3.000,1038-LOCKED-104-To Do App-Generation-5--5029-LOCKED-Please write this in-2024-08-04-10919-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10915:10920-Analysis-Locked,10920,104-To Do App-Generation-6,10919,104-To Do App-Generation-5,10915,6.000,1.000,5.000,1039-LOCKED-104-To Do App-Generation-6--5030-LOCKED-Infer as much detail-2024-08-04-10920-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10927:10927-Analysis-Locked,10927,104-To Do App-Generation-1,,,10927,0.000,,0.000,1020-LOCKED-104-To Do App-Generation-1--5017-LOCKED-Write a 1 paragraph -2024-08-04-10927-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10927:10928-Analysis-Locked,10928,104-To Do App-Generation-2,10927,104-To Do App-Generation-1,10927,0.000,0.000,0.000,1021-LOCKED-104-To Do App-Generation-2--5018-LOCKED-Add assigned to attr-2024-08-04-10928-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10927:10929-Analysis-Locked,10929,104-To Do App-Generation-3,10928,104-To Do App-Generation-2,10927,0.000,0.000,0.000,1022-LOCKED-104-To Do App-Generation-3--5020-LOCKED-Add the notion of du-2024-08-04-10929-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10927:10930-Analysis-Locked,10930,104-To Do App-Generation-4,10929,104-To Do App-Generation-3,10927,0.000,0.000,0.000,1027-LOCKED-104-To Do App-Generation-4--5022-LOCKED-Remove employee from-2024-08-04-10930-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10927:10931-Analysis-Locked,10931,104-To Do App-Generation-5,10930,104-To Do App-Generation-4,10927,0.000,0.000,0.000,1038-LOCKED-104-To Do App-Generation-5--5029-LOCKED-Please write this in-2024-08-04-10931-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10927:10932-Analysis-Locked,10932,104-To Do App-Generation-6,10931,104-To Do App-Generation-5,10927,0.000,0.000,0.000,1039-LOCKED-104-To Do App-Generation-6--5030-LOCKED-Infer as much detail-2024-08-04-10932-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10939:10939-Analysis-Locked,10939,104-To Do App-Generation-1,,,10939,0.000,,0.000,1020-LOCKED-104-To Do App-Generation-1--5017-LOCKED-Write a 1 paragraph -2024-08-04-10939-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10939:10940-Analysis-Locked,10940,104-To Do App-Generation-2,10939,104-To Do App-Generation-1,10939,0.000,0.000,0.000,1021-LOCKED-104-To Do App-Generation-2--5018-LOCKED-Add assigned to attr-2024-08-04-10940-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10939:10941-Analysis-Locked,10941,104-To Do App-Generation-3,10940,104-To Do App-Generation-2,10939,0.000,0.000,0.000,1022-LOCKED-104-To Do App-Generation-3--5020-LOCKED-Add the notion of du-2024-08-04-10941-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10939:10942-Analysis-Locked,10942,104-To Do App-Generation-4,10941,104-To Do App-Generation-3,10939,0.000,0.000,0.000,1027-LOCKED-104-To Do App-Generation-4--5022-LOCKED-Remove employee from-2024-08-04-10942-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10939:10943-Analysis-Locked,10943,104-To Do App-Generation-5,10942,104-To Do App-Generation-4,10939,4.000,0.000,4.000,1038-LOCKED-104-To Do App-Generation-5--5029-LOCKED-Please write this in-2024-08-04-10943-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10939:10944-Analysis-Locked,10944,104-To Do App-Generation-6,10943,104-To Do App-Generation-5,10939,4.000,4.000,0.000,1039-LOCKED-104-To Do App-Generation-6--5030-LOCKED-Infer as much detail-2024-08-04-10944-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10951:10951-Analysis-Locked,10951,104-To Do App-Generation-1,,,10951,0.000,,0.000,1020-LOCKED-104-To Do App-Generation-1--5017-LOCKED-Write a 1 paragraph -2024-08-04-10951-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10951:10952-Analysis-Locked,10952,104-To Do App-Generation-2,10951,104-To Do App-Generation-1,10951,0.000,0.000,0.000,1021-LOCKED-104-To Do App-Generation-2--5018-LOCKED-Add assigned to attr-2024-08-04-10952-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10951:10953-Analysis-Locked,10953,104-To Do App-Generation-3,10952,104-To Do App-Generation-2,10951,0.000,0.000,0.000,1022-LOCKED-104-To Do App-Generation-3--5020-LOCKED-Add the notion of du-2024-08-04-10953-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10951:10954-Analysis-Locked,10954,104-To Do App-Generation-4,10953,104-To Do App-Generation-3,10951,0.000,0.000,0.000,1027-LOCKED-104-To Do App-Generation-4--5022-LOCKED-Remove employee from-2024-08-04-10954-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10951:10955-Analysis-Locked,10955,104-To Do App-Generation-5,10954,104-To Do App-Generation-4,10951,2.000,0.000,2.000,1038-LOCKED-104-To Do App-Generation-5--5029-LOCKED-Please write this in-2024-08-04-10955-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10951:10956-Analysis-Locked,10956,104-To Do App-Generation-6,10955,104-To Do App-Generation-5,10951,0.000,2.000,2.000,1039-LOCKED-104-To Do App-Generation-6--5030-LOCKED-Infer as much detail-2024-08-04-10956-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10963:10963-Analysis-Locked,10963,104-To Do App-Generation-1,,,10963,4.000,,4.000,1020-LOCKED-104-To Do App-Generation-1--5017-LOCKED-Write a 1 paragraph -2024-08-04-10963-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10963:10964-Analysis-Locked,10964,104-To Do App-Generation-2,10963,104-To Do App-Generation-1,10963,3.000,4.000,1.000,1021-LOCKED-104-To Do App-Generation-2--5018-LOCKED-Add assigned to attr-2024-08-04-10964-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10963:10965-Analysis-Locked,10965,104-To Do App-Generation-3,10964,104-To Do App-Generation-2,10963,3.000,3.000,0.000,1022-LOCKED-104-To Do App-Generation-3--5020-LOCKED-Add the notion of du-2024-08-04-10965-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10963:10966-Analysis-Locked,10966,104-To Do App-Generation-4,10965,104-To Do App-Generation-3,10963,3.000,3.000,0.000,1027-LOCKED-104-To Do App-Generation-4--5022-LOCKED-Remove employee from-2024-08-04-10966-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10963:10967-Analysis-Locked,10967,104-To Do App-Generation-5,10966,104-To Do App-Generation-4,10963,1.000,3.000,2.000,1038-LOCKED-104-To Do App-Generation-5--5029-LOCKED-Please write this in-2024-08-04-10967-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10963:10968-Analysis-Locked,10968,104-To Do App-Generation-6,10967,104-To Do App-Generation-5,10963,0.000,1.000,1.000,1039-LOCKED-104-To Do App-Generation-6--5030-LOCKED-Infer as much detail-2024-08-04-10968-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10975:10975-Analysis-Locked,10975,104-To Do App-Generation-1,,,10975,0.000,,0.000,1020-LOCKED-104-To Do App-Generation-1--5017-LOCKED-Write a 1 paragraph -2024-08-04-10975-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10975:10976-Analysis-Locked,10976,104-To Do App-Generation-2,10975,104-To Do App-Generation-1,10975,2.000,0.000,2.000,1021-LOCKED-104-To Do App-Generation-2--5018-LOCKED-Add assigned to attr-2024-08-04-10976-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10975:10977-Analysis-Locked,10977,104-To Do App-Generation-3,10976,104-To Do App-Generation-2,10975,2.000,2.000,0.000,1022-LOCKED-104-To Do App-Generation-3--5020-LOCKED-Add the notion of du-2024-08-04-10977-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10975:10978-Analysis-Locked,10978,104-To Do App-Generation-4,10977,104-To Do App-Generation-3,10975,0.000,2.000,2.000,1027-LOCKED-104-To Do App-Generation-4--5022-LOCKED-Remove employee from-2024-08-04-10978-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10975:10979-Analysis-Locked,10979,104-To Do App-Generation-5,10978,104-To Do App-Generation-4,10975,2.000,0.000,2.000,1038-LOCKED-104-To Do App-Generation-5--5029-LOCKED-Please write this in-2024-08-04-10979-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10975:10980-Analysis-Locked,10980,104-To Do App-Generation-6,10979,104-To Do App-Generation-5,10975,5.000,2.000,3.000,1039-LOCKED-104-To Do App-Generation-6--5030-LOCKED-Infer as much detail-2024-08-04-10980-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10987:10987-Analysis-Locked,10987,104-To Do App-Generation-1,,,10987,4.000,,4.000,1020-LOCKED-104-To Do App-Generation-1--5017-LOCKED-Write a 1 paragraph -2024-08-04-10987-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10987:10988-Analysis-Locked,10988,104-To Do App-Generation-2,10987,104-To Do App-Generation-1,10987,5.000,4.000,1.000,1021-LOCKED-104-To Do App-Generation-2--5018-LOCKED-Add assigned to attr-2024-08-04-10988-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10987:10989-Analysis-Locked,10989,104-To Do App-Generation-3,10988,104-To Do App-Generation-2,10987,4.000,5.000,1.000,1022-LOCKED-104-To Do App-Generation-3--5020-LOCKED-Add the notion of du-2024-08-04-10989-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10987:10990-Analysis-Locked,10990,104-To Do App-Generation-4,10989,104-To Do App-Generation-3,10987,5.000,4.000,1.000,1027-LOCKED-104-To Do App-Generation-4--5022-LOCKED-Remove employee from-2024-08-04-10990-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10987:10991-Analysis-Locked,10991,104-To Do App-Generation-5,10990,104-To Do App-Generation-4,10987,8.000,5.000,3.000,1038-LOCKED-104-To Do App-Generation-5--5029-LOCKED-Please write this in-2024-08-04-10991-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10987:10992-Analysis-Locked,10992,104-To Do App-Generation-6,10991,104-To Do App-Generation-5,10987,6.000,8.000,2.000,1039-LOCKED-104-To Do App-Generation-6--5030-LOCKED-Infer as much detail-2024-08-04-10992-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10999:10999-Analysis-Locked,10999,104-To Do App-Generation-1,,,10999,3.000,,3.000,1020-LOCKED-104-To Do App-Generation-1--5017-LOCKED-Write a 1 paragraph -2024-08-04-10999-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10999:11000-Analysis-Locked,11000,104-To Do App-Generation-2,10999,104-To Do App-Generation-1,10999,4.000,3.000,1.000,1021-LOCKED-104-To Do App-Generation-2--5018-LOCKED-Add assigned to attr-2024-08-04-11000-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10999:11001-Analysis-Locked,11001,104-To Do App-Generation-3,11000,104-To Do App-Generation-2,10999,4.000,4.000,0.000,1022-LOCKED-104-To Do App-Generation-3--5020-LOCKED-Add the notion of du-2024-08-04-11001-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10999:11002-Analysis-Locked,11002,104-To Do App-Generation-4,11001,104-To Do App-Generation-3,10999,5.000,4.000,1.000,1027-LOCKED-104-To Do App-Generation-4--5022-LOCKED-Remove employee from-2024-08-04-11002-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10999:11003-Analysis-Locked,11003,104-To Do App-Generation-5,11002,104-To Do App-Generation-4,10999,3.000,5.000,2.000,1038-LOCKED-104-To Do App-Generation-5--5029-LOCKED-Please write this in-2024-08-04-11003-Trial-509,0,104-To Do App-Trial-509-2024-08-03
10999:11004-Analysis-Locked,11004,104-To Do App-Generation-6,11003,104-To Do App-Generation-5,10999,3.000,3.000,0.000,1039-LOCKED-104-To Do App-Generation-6--5030-LOCKED-Infer as much detail-2024-08-04-11004-Trial-509,0,104-To Do App-Trial-509-2024-08-03
11011:11011-Analysis-Locked,11011,104-To Do App-Generation-1,,,11011,1.000,,1.000,1020-LOCKED-104-To Do App-Generation-1--5017-LOCKED-Write a 1 paragraph -2024-08-04-11011-Trial-509,0,104-To Do App-Trial-509-2024-08-03
11011:11012-Analysis-Locked,11012,104-To Do App-Generation-2,11011,104-To Do App-Generation-1,11011,0.000,1.000,1.000,1021-LOCKED-104-To Do App-Generation-2--5018-LOCKED-Add assigned to attr-2024-08-04-11012-Trial-509,0,104-To Do App-Trial-509-2024-08-03
11011:11013-Analysis-Locked,11013,104-To Do App-Generation-3,11012,104-To Do App-Generation-2,11011,0.000,0.000,0.000,1022-LOCKED-104-To Do App-Generation-3--5020-LOCKED-Add the notion of du-2024-08-04-11013-Trial-509,0,104-To Do App-Trial-509-2024-08-03
