Name,ArtifactIdentifier,GenerationName,PrevGenArtifactIdentifier,PrevGenName,RootArtifactIdentifier,CountOfAKAs,PrevGenCountOfAKAs,ChangeInAKAs,TrialArtifact,ExpTransformerIsSyntaxFree,Trial
12585:12591-Analysis-Locked,12591,106-Long Prompt Experiment-Generation-7,12590,106-Long Prompt Experiment-Generation-6,12585,0.000,0.000,0.000,1111-LOCKED-106-Long Prompt Experiment-Generation-7-106-Long Prompt Experiment-Generation-7-5038-LOCKED-In a development mee-2024-08-04-12591-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12585:12592-Analysis-Locked,12592,106-Long Prompt Experiment-Generation-8,12591,106-Long Prompt Experiment-Generation-7,12585,0.000,0.000,0.000,1112-LOCKED-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5039-LOCKED-Bob and Mary revisit-2024-08-04-12592-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12585:12593-Analysis-Locked,12593,106-Long Prompt Experiment-Generation-9,12592,106-Long Prompt Experiment-Generation-8,12585,0.000,0.000,0.000,1113-LOCKED-106-Long Prompt Experiment-Generation-9-106-Long Prompt Experiment-Generation-9-5094-LOCKED-In the final review -2024-08-04-12593-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12585:12594-Analysis-Locked,12594,106-Long Prompt Experiment-Generation-10,12585,106-Long Prompt Experiment-Generation-1,12585,0.000,0.000,0.000,1114-LOCKED-106-Long Prompt Experiment-Generation-10-106-Long Prompt Experiment-Generation-10-5092-LOCKED-During their project-2024-08-04-12594-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12605:12605-Analysis-Locked,12605,106-Long Prompt Experiment-Generation-1,,,12605,4.000,,0.000,1042-LOCKED-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5031-LOCKED-Write a 1 paragraph -2024-08-04-12605-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12605:12606-Analysis-Locked,12606,106-Long Prompt Experiment-Generation-2,12614,106-Long Prompt Experiment-Generation-10,12605,5.000,0.000,5.000,1043-LOCKED-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5037-LOCKED-Luke and Bishop conv-2024-08-04-12606-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12605:12607-Analysis-Locked,12607,106-Long Prompt Experiment-Generation-3,12606,106-Long Prompt Experiment-Generation-2,12605,4.000,5.000,1.000,1044-LOCKED-106-Long Prompt Experiment-Generation-3-106-Long Prompt Experiment-Generation-3-5040-LOCKED-Sandra and Tom discu-2024-08-04-12607-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12605:12608-Analysis-Locked,12608,106-Long Prompt Experiment-Generation-4,12607,106-Long Prompt Experiment-Generation-3,12605,4.000,4.000,0.000,1045-LOCKED-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5093-LOCKED-Sandra and Tom analy-2024-08-04-12608-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12605:12609-Analysis-Locked,12609,106-Long Prompt Experiment-Generation-5,12608,106-Long Prompt Experiment-Generation-4,12605,5.000,4.000,1.000,1046-LOCKED-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5091-LOCKED-Cindy and Joan met t-2024-08-04-12609-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12605:12610-Analysis-Locked,12610,106-Long Prompt Experiment-Generation-6,12609,106-Long Prompt Experiment-Generation-5,12605,5.000,5.000,0.000,1110-LOCKED-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5036-LOCKED-During a follow-up m-2024-08-04-12610-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12605:12611-Analysis-Locked,12611,106-Long Prompt Experiment-Generation-7,12610,106-Long Prompt Experiment-Generation-6,12605,0.000,5.000,5.000,1111-LOCKED-106-Long Prompt Experiment-Generation-7-106-Long Prompt Experiment-Generation-7-5038-LOCKED-In a development mee-2024-08-04-12611-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12605:12612-Analysis-Locked,12612,106-Long Prompt Experiment-Generation-8,12611,106-Long Prompt Experiment-Generation-7,12605,0.000,0.000,0.000,1112-LOCKED-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5039-LOCKED-Bob and Mary revisit-2024-08-04-12612-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12605:12613-Analysis-Locked,12613,106-Long Prompt Experiment-Generation-9,12612,106-Long Prompt Experiment-Generation-8,12605,0.000,0.000,0.000,1113-LOCKED-106-Long Prompt Experiment-Generation-9-106-Long Prompt Experiment-Generation-9-5094-LOCKED-In the final review -2024-08-04-12613-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12605:12614-Analysis-Locked,12614,106-Long Prompt Experiment-Generation-10,12605,106-Long Prompt Experiment-Generation-1,12605,0.000,4.000,4.000,1114-LOCKED-106-Long Prompt Experiment-Generation-10-106-Long Prompt Experiment-Generation-10-5092-LOCKED-During their project-2024-08-04-12614-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12625:12625-Analysis-Locked,12625,106-Long Prompt Experiment-Generation-1,,,12625,0.000,,0.000,1042-LOCKED-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5031-LOCKED-Write a 1 paragraph -2024-08-04-12625-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12625:12626-Analysis-Locked,12626,106-Long Prompt Experiment-Generation-2,12634,106-Long Prompt Experiment-Generation-10,12625,0.000,0.000,0.000,1043-LOCKED-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5037-LOCKED-Luke and Bishop conv-2024-08-04-12626-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12625:12627-Analysis-Locked,12627,106-Long Prompt Experiment-Generation-3,12626,106-Long Prompt Experiment-Generation-2,12625,0.000,0.000,0.000,1044-LOCKED-106-Long Prompt Experiment-Generation-3-106-Long Prompt Experiment-Generation-3-5040-LOCKED-Sandra and Tom discu-2024-08-04-12627-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12625:12628-Analysis-Locked,12628,106-Long Prompt Experiment-Generation-4,12627,106-Long Prompt Experiment-Generation-3,12625,0.000,0.000,0.000,1045-LOCKED-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5093-LOCKED-Sandra and Tom analy-2024-08-04-12628-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12625:12629-Analysis-Locked,12629,106-Long Prompt Experiment-Generation-5,12628,106-Long Prompt Experiment-Generation-4,12625,0.000,0.000,0.000,1046-LOCKED-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5091-LOCKED-Cindy and Joan met t-2024-08-04-12629-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12625:12630-Analysis-Locked,12630,106-Long Prompt Experiment-Generation-6,12629,106-Long Prompt Experiment-Generation-5,12625,0.000,0.000,0.000,1110-LOCKED-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5036-LOCKED-During a follow-up m-2024-08-04-12630-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12625:12631-Analysis-Locked,12631,106-Long Prompt Experiment-Generation-7,12630,106-Long Prompt Experiment-Generation-6,12625,0.000,0.000,0.000,1111-LOCKED-106-Long Prompt Experiment-Generation-7-106-Long Prompt Experiment-Generation-7-5038-LOCKED-In a development mee-2024-08-04-12631-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12625:12632-Analysis-Locked,12632,106-Long Prompt Experiment-Generation-8,12631,106-Long Prompt Experiment-Generation-7,12625,2.000,0.000,2.000,1112-LOCKED-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5039-LOCKED-Bob and Mary revisit-2024-08-04-12632-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12625:12633-Analysis-Locked,12633,106-Long Prompt Experiment-Generation-9,12632,106-Long Prompt Experiment-Generation-8,12625,0.000,2.000,2.000,1113-LOCKED-106-Long Prompt Experiment-Generation-9-106-Long Prompt Experiment-Generation-9-5094-LOCKED-In the final review -2024-08-04-12633-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12625:12634-Analysis-Locked,12634,106-Long Prompt Experiment-Generation-10,12625,106-Long Prompt Experiment-Generation-1,12625,0.000,0.000,0.000,1114-LOCKED-106-Long Prompt Experiment-Generation-10-106-Long Prompt Experiment-Generation-10-5092-LOCKED-During their project-2024-08-04-12634-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12645:12645-Analysis-Locked,12645,106-Long Prompt Experiment-Generation-1,,,12645,4.000,,0.000,1042-LOCKED-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5031-LOCKED-Write a 1 paragraph -2024-08-04-12645-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12645:12646-Analysis-Locked,12646,106-Long Prompt Experiment-Generation-2,12654,106-Long Prompt Experiment-Generation-10,12645,4.000,0.000,4.000,1043-LOCKED-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5037-LOCKED-Luke and Bishop conv-2024-08-04-12646-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12645:12647-Analysis-Locked,12647,106-Long Prompt Experiment-Generation-3,12646,106-Long Prompt Experiment-Generation-2,12645,4.000,4.000,0.000,1044-LOCKED-106-Long Prompt Experiment-Generation-3-106-Long Prompt Experiment-Generation-3-5040-LOCKED-Sandra and Tom discu-2024-08-04-12647-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12645:12648-Analysis-Locked,12648,106-Long Prompt Experiment-Generation-4,12647,106-Long Prompt Experiment-Generation-3,12645,4.000,4.000,0.000,1045-LOCKED-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5093-LOCKED-Sandra and Tom analy-2024-08-04-12648-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12645:12649-Analysis-Locked,12649,106-Long Prompt Experiment-Generation-5,12648,106-Long Prompt Experiment-Generation-4,12645,4.000,4.000,0.000,1046-LOCKED-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5091-LOCKED-Cindy and Joan met t-2024-08-04-12649-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12645:12650-Analysis-Locked,12650,106-Long Prompt Experiment-Generation-6,12649,106-Long Prompt Experiment-Generation-5,12645,5.000,4.000,1.000,1110-LOCKED-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5036-LOCKED-During a follow-up m-2024-08-04-12650-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12645:12651-Analysis-Locked,12651,106-Long Prompt Experiment-Generation-7,12650,106-Long Prompt Experiment-Generation-6,12645,0.000,5.000,5.000,1111-LOCKED-106-Long Prompt Experiment-Generation-7-106-Long Prompt Experiment-Generation-7-5038-LOCKED-In a development mee-2024-08-04-12651-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12645:12652-Analysis-Locked,12652,106-Long Prompt Experiment-Generation-8,12651,106-Long Prompt Experiment-Generation-7,12645,0.000,0.000,0.000,1112-LOCKED-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5039-LOCKED-Bob and Mary revisit-2024-08-04-12652-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12645:12653-Analysis-Locked,12653,106-Long Prompt Experiment-Generation-9,12652,106-Long Prompt Experiment-Generation-8,12645,0.000,0.000,0.000,1113-LOCKED-106-Long Prompt Experiment-Generation-9-106-Long Prompt Experiment-Generation-9-5094-LOCKED-In the final review -2024-08-04-12653-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12645:12654-Analysis-Locked,12654,106-Long Prompt Experiment-Generation-10,12645,106-Long Prompt Experiment-Generation-1,12645,0.000,4.000,4.000,1114-LOCKED-106-Long Prompt Experiment-Generation-10-106-Long Prompt Experiment-Generation-10-5092-LOCKED-During their project-2024-08-04-12654-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12665:12665-Analysis-Locked,12665,106-Long Prompt Experiment-Generation-1,,,12665,4.000,,0.000,1042-LOCKED-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5031-LOCKED-Write a 1 paragraph -2024-08-04-12665-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12665:12666-Analysis-Locked,12666,106-Long Prompt Experiment-Generation-2,12674,106-Long Prompt Experiment-Generation-10,12665,2.000,0.000,2.000,1043-LOCKED-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5037-LOCKED-Luke and Bishop conv-2024-08-04-12666-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12665:12667-Analysis-Locked,12667,106-Long Prompt Experiment-Generation-3,12666,106-Long Prompt Experiment-Generation-2,12665,0.000,2.000,2.000,1044-LOCKED-106-Long Prompt Experiment-Generation-3-106-Long Prompt Experiment-Generation-3-5040-LOCKED-Sandra and Tom discu-2024-08-04-12667-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12665:12668-Analysis-Locked,12668,106-Long Prompt Experiment-Generation-4,12667,106-Long Prompt Experiment-Generation-3,12665,4.000,0.000,4.000,1045-LOCKED-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5093-LOCKED-Sandra and Tom analy-2024-08-04-12668-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12665:12669-Analysis-Locked,12669,106-Long Prompt Experiment-Generation-5,12668,106-Long Prompt Experiment-Generation-4,12665,2.000,4.000,2.000,1046-LOCKED-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5091-LOCKED-Cindy and Joan met t-2024-08-04-12669-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12665:12670-Analysis-Locked,12670,106-Long Prompt Experiment-Generation-6,12669,106-Long Prompt Experiment-Generation-5,12665,0.000,2.000,2.000,1110-LOCKED-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5036-LOCKED-During a follow-up m-2024-08-04-12670-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12665:12671-Analysis-Locked,12671,106-Long Prompt Experiment-Generation-7,12670,106-Long Prompt Experiment-Generation-6,12665,0.000,0.000,0.000,1111-LOCKED-106-Long Prompt Experiment-Generation-7-106-Long Prompt Experiment-Generation-7-5038-LOCKED-In a development mee-2024-08-04-12671-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12665:12672-Analysis-Locked,12672,106-Long Prompt Experiment-Generation-8,12671,106-Long Prompt Experiment-Generation-7,12665,3.000,0.000,3.000,1112-LOCKED-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5039-LOCKED-Bob and Mary revisit-2024-08-04-12672-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12665:12673-Analysis-Locked,12673,106-Long Prompt Experiment-Generation-9,12672,106-Long Prompt Experiment-Generation-8,12665,0.000,3.000,3.000,1113-LOCKED-106-Long Prompt Experiment-Generation-9-106-Long Prompt Experiment-Generation-9-5094-LOCKED-In the final review -2024-08-04-12673-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12665:12674-Analysis-Locked,12674,106-Long Prompt Experiment-Generation-10,12665,106-Long Prompt Experiment-Generation-1,12665,0.000,4.000,4.000,1114-LOCKED-106-Long Prompt Experiment-Generation-10-106-Long Prompt Experiment-Generation-10-5092-LOCKED-During their project-2024-08-04-12674-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12685:12685-Analysis-Locked,12685,106-Long Prompt Experiment-Generation-1,,,12685,1.000,,0.000,1042-LOCKED-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5031-LOCKED-Write a 1 paragraph -2024-08-04-12685-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12685:12686-Analysis-Locked,12686,106-Long Prompt Experiment-Generation-2,12694,106-Long Prompt Experiment-Generation-10,12685,0.000,0.000,0.000,1043-LOCKED-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5037-LOCKED-Luke and Bishop conv-2024-08-04-12686-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12685:12687-Analysis-Locked,12687,106-Long Prompt Experiment-Generation-3,12686,106-Long Prompt Experiment-Generation-2,12685,0.000,0.000,0.000,1044-LOCKED-106-Long Prompt Experiment-Generation-3-106-Long Prompt Experiment-Generation-3-5040-LOCKED-Sandra and Tom discu-2024-08-04-12687-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12685:12688-Analysis-Locked,12688,106-Long Prompt Experiment-Generation-4,12687,106-Long Prompt Experiment-Generation-3,12685,0.000,0.000,0.000,1045-LOCKED-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5093-LOCKED-Sandra and Tom analy-2024-08-04-12688-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12685:12689-Analysis-Locked,12689,106-Long Prompt Experiment-Generation-5,12688,106-Long Prompt Experiment-Generation-4,12685,1.000,0.000,1.000,1046-LOCKED-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5091-LOCKED-Cindy and Joan met t-2024-08-04-12689-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12685:12690-Analysis-Locked,12690,106-Long Prompt Experiment-Generation-6,12689,106-Long Prompt Experiment-Generation-5,12685,0.000,1.000,1.000,1110-LOCKED-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5036-LOCKED-During a follow-up m-2024-08-04-12690-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12685:12691-Analysis-Locked,12691,106-Long Prompt Experiment-Generation-7,12690,106-Long Prompt Experiment-Generation-6,12685,0.000,0.000,0.000,1111-LOCKED-106-Long Prompt Experiment-Generation-7-106-Long Prompt Experiment-Generation-7-5038-LOCKED-In a development mee-2024-08-04-12691-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12685:12692-Analysis-Locked,12692,106-Long Prompt Experiment-Generation-8,12691,106-Long Prompt Experiment-Generation-7,12685,0.000,0.000,0.000,1112-LOCKED-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5039-LOCKED-Bob and Mary revisit-2024-08-04-12692-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12685:12693-Analysis-Locked,12693,106-Long Prompt Experiment-Generation-9,12692,106-Long Prompt Experiment-Generation-8,12685,0.000,0.000,0.000,1113-LOCKED-106-Long Prompt Experiment-Generation-9-106-Long Prompt Experiment-Generation-9-5094-LOCKED-In the final review -2024-08-04-12693-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12685:12694-Analysis-Locked,12694,106-Long Prompt Experiment-Generation-10,12685,106-Long Prompt Experiment-Generation-1,12685,0.000,1.000,1.000,1114-LOCKED-106-Long Prompt Experiment-Generation-10-106-Long Prompt Experiment-Generation-10-5092-LOCKED-During their project-2024-08-04-12694-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12705:12705-Analysis-Locked,12705,106-Long Prompt Experiment-Generation-1,,,12705,0.000,,0.000,1042-LOCKED-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5031-LOCKED-Write a 1 paragraph -2024-08-04-12705-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
12705:12706-Analysis-Locked,12706,106-Long Prompt Experiment-Generation-2,12714,106-Long Prompt Experiment-Generation-10,12705,0.000,0.000,0.000,1043-LOCKED-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5037-LOCKED-Luke and Bishop conv-2024-08-04-12706-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
